Production,Purchased,FeedIn,Consumption,SelfConsumption,Dates,Date,Time
0.0,142.0,0.0,142.0,0.0,2021-09-04 02:00:00,2021-09-04,2
0.0,149.0,0.0,149.0,0.0,2021-09-04 03:00:00,2021-09-04,3
0.0,131.0,0.0,131.0,0.0,2021-09-04 04:00:00,2021-09-04,4
0.0,151.0,0.0,151.0,0.0,2021-09-04 05:00:00,2021-09-04,5
0.0,176.0,0.0,176.0,0.0,2021-09-04 06:00:00,2021-09-04,6
100.0,89.0,6.0,183.0,94.0,2021-09-04 07:00:00,2021-09-04,7
778.0,82.0,521.0,339.0,257.0,2021-09-04 08:00:00,2021-09-04,8
2248.0,0.0,1841.0,407.0,407.0,2021-09-04 09:00:00,2021-09-04,9
3581.0,0.0,3147.0,434.0,434.0,2021-09-04 10:00:00,2021-09-04,10
4686.0,0.0,4325.0,361.0,361.0,2021-09-04 11:00:00,2021-09-04,11
5289.0,0.0,4635.0,654.0,654.0,2021-09-04 12:00:00,2021-09-04,12
5279.0,0.0,4471.0,808.0,808.0,2021-09-04 13:00:00,2021-09-04,13
5388.0,0.0,4406.0,982.0,982.0,2021-09-04 14:00:00,2021-09-04,14
4874.0,0.0,4137.0,737.0,737.0,2021-09-04 15:00:00,2021-09-04,15
4034.0,0.0,3792.0,242.0,242.0,2021-09-04 16:00:00,2021-09-04,16
2692.0,0.0,2436.0,256.0,256.0,2021-09-04 17:00:00,2021-09-04,17
1162.0,0.0,974.0,188.0,188.0,2021-09-04 18:00:00,2021-09-04,18
131.0,84.0,16.0,199.0,115.0,2021-09-04 19:00:00,2021-09-04,19
0.0,164.0,0.0,164.0,0.0,2021-09-04 20:00:00,2021-09-04,20
0.0,153.0,0.0,153.0,0.0,2021-09-04 21:00:00,2021-09-04,21
0.0,163.0,0.0,163.0,0.0,2021-09-04 22:00:00,2021-09-04,22
0.0,166.0,0.0,166.0,0.0,2021-09-04 23:00:00,2021-09-04,23
0.0,220.0,0.0,220.0,0.0,2021-09-05 00:00:00,2021-09-05,0
0.0,144.0,0.0,144.0,0.0,2021-09-05 01:00:00,2021-09-05,1
0.0,147.0,0.0,147.0,0.0,2021-09-05 02:00:00,2021-09-05,2
0.0,134.0,0.0,134.0,0.0,2021-09-05 03:00:00,2021-09-05,3
0.0,132.0,0.0,132.0,0.0,2021-09-05 04:00:00,2021-09-05,4
0.0,156.0,0.0,156.0,0.0,2021-09-05 05:00:00,2021-09-05,5
0.0,177.0,0.0,177.0,0.0,2021-09-05 06:00:00,2021-09-05,6
105.0,57.0,21.0,141.0,84.0,2021-09-05 07:00:00,2021-09-05,7
762.0,16.0,549.0,229.0,213.0,2021-09-05 08:00:00,2021-09-05,8
2171.0,0.0,1962.0,209.0,209.0,2021-09-05 09:00:00,2021-09-05,9
3486.0,0.0,3194.0,292.0,292.0,2021-09-05 10:00:00,2021-09-05,10
4636.0,0.0,4375.0,261.0,261.0,2021-09-05 11:00:00,2021-09-05,11
5196.0,0.0,4515.0,681.0,681.0,2021-09-05 12:00:00,2021-09-05,12
5285.0,0.0,4461.0,824.0,824.0,2021-09-05 13:00:00,2021-09-05,13
4875.0,0.0,4619.0,256.0,256.0,2021-09-05 14:00:00,2021-09-05,14
4313.0,0.0,4010.0,303.0,303.0,2021-09-05 15:00:00,2021-09-05,15
3873.0,0.0,3635.0,238.0,238.0,2021-09-05 16:00:00,2021-09-05,16
2320.0,0.0,2100.0,220.0,220.0,2021-09-05 17:00:00,2021-09-05,17
1103.0,0.0,912.0,191.0,191.0,2021-09-05 18:00:00,2021-09-05,18
103.0,110.0,34.0,179.0,69.0,2021-09-05 19:00:00,2021-09-05,19
0.0,301.0,0.0,301.0,0.0,2021-09-05 20:00:00,2021-09-05,20
0.0,234.0,0.0,234.0,0.0,2021-09-05 21:00:00,2021-09-05,21
0.0,233.0,0.0,233.0,0.0,2021-09-05 22:00:00,2021-09-05,22
0.0,206.0,0.0,206.0,0.0,2021-09-05 23:00:00,2021-09-05,23
0.0,215.0,0.0,215.0,0.0,2021-09-06 00:00:00,2021-09-06,0
0.0,134.0,0.0,134.0,0.0,2021-09-06 01:00:00,2021-09-06,1
0.0,142.0,0.0,142.0,0.0,2021-09-06 02:00:00,2021-09-06,2
0.0,130.0,0.0,130.0,0.0,2021-09-06 03:00:00,2021-09-06,3
0.0,126.0,0.0,126.0,0.0,2021-09-06 04:00:00,2021-09-06,4
0.0,189.0,0.0,189.0,0.0,2021-09-06 05:00:00,2021-09-06,5
0.0,170.0,0.0,170.0,0.0,2021-09-06 06:00:00,2021-09-06,6
87.0,65.0,19.0,133.0,68.0,2021-09-06 07:00:00,2021-09-06,7
755.0,1.0,602.0,154.0,153.0,2021-09-06 08:00:00,2021-09-06,8
2194.0,0.0,2006.0,188.0,188.0,2021-09-06 09:00:00,2021-09-06,9
3491.0,0.0,3288.0,203.0,203.0,2021-09-06 10:00:00,2021-09-06,10
4652.0,0.0,4401.0,251.0,251.0,2021-09-06 11:00:00,2021-09-06,11
5072.0,0.0,4841.0,231.0,231.0,2021-09-06 12:00:00,2021-09-06,12
5047.0,0.0,4817.0,230.0,230.0,2021-09-06 13:00:00,2021-09-06,13
5047.0,0.0,4805.0,242.0,242.0,2021-09-06 14:00:00,2021-09-06,14
4079.0,0.0,3857.0,222.0,222.0,2021-09-06 15:00:00,2021-09-06,15
4020.0,0.0,3799.0,221.0,221.0,2021-09-06 16:00:00,2021-09-06,16
1661.0,0.0,1498.0,163.0,163.0,2021-09-06 17:00:00,2021-09-06,17
810.0,0.0,663.0,147.0,147.0,2021-09-06 18:00:00,2021-09-06,18
100.0,81.0,33.0,148.0,67.0,2021-09-06 19:00:00,2021-09-06,19
0.0,197.0,0.0,197.0,0.0,2021-09-06 20:00:00,2021-09-06,20
0.0,176.0,0.0,176.0,0.0,2021-09-06 21:00:00,2021-09-06,21
0.0,186.0,0.0,186.0,0.0,2021-09-06 22:00:00,2021-09-06,22
0.0,159.0,0.0,159.0,0.0,2021-09-06 23:00:00,2021-09-06,23
0.0,159.0,0.0,159.0,0.0,2021-09-07 00:00:00,2021-09-07,0
0.0,137.0,0.0,137.0,0.0,2021-09-07 01:00:00,2021-09-07,1
0.0,143.0,0.0,143.0,0.0,2021-09-07 02:00:00,2021-09-07,2
0.0,135.0,0.0,135.0,0.0,2021-09-07 03:00:00,2021-09-07,3
0.0,155.0,0.0,155.0,0.0,2021-09-07 04:00:00,2021-09-07,4
0.0,157.0,0.0,157.0,0.0,2021-09-07 05:00:00,2021-09-07,5
0.0,156.0,0.0,156.0,0.0,2021-09-07 06:00:00,2021-09-07,6
107.0,121.0,34.0,194.0,73.0,2021-09-07 07:00:00,2021-09-07,7
678.0,21.0,511.0,188.0,167.0,2021-09-07 08:00:00,2021-09-07,8
2043.0,0.0,1765.0,278.0,278.0,2021-09-07 09:00:00,2021-09-07,9
3055.0,0.0,2853.0,202.0,202.0,2021-09-07 10:00:00,2021-09-07,10
3972.0,0.0,3732.0,240.0,240.0,2021-09-07 11:00:00,2021-09-07,11
4820.0,0.0,4572.0,248.0,248.0,2021-09-07 12:00:00,2021-09-07,12
4935.0,0.0,4689.0,246.0,246.0,2021-09-07 13:00:00,2021-09-07,13
4610.0,0.0,4377.0,233.0,233.0,2021-09-07 14:00:00,2021-09-07,14
4067.0,0.0,3827.0,240.0,240.0,2021-09-07 15:00:00,2021-09-07,15
3019.0,0.0,2811.0,208.0,208.0,2021-09-07 16:00:00,2021-09-07,16
1708.0,0.0,1528.0,180.0,180.0,2021-09-07 17:00:00,2021-09-07,17
637.0,1.0,493.0,145.0,144.0,2021-09-07 18:00:00,2021-09-07,18
70.0,91.0,9.0,152.0,61.0,2021-09-07 19:00:00,2021-09-07,19
0.0,169.0,0.0,169.0,0.0,2021-09-07 20:00:00,2021-09-07,20
0.0,416.0,0.0,416.0,0.0,2021-09-07 21:00:00,2021-09-07,21
0.0,177.0,0.0,177.0,0.0,2021-09-07 22:00:00,2021-09-07,22
0.0,171.0,0.0,171.0,0.0,2021-09-07 23:00:00,2021-09-07,23
0.0,283.0,0.0,283.0,0.0,2021-09-08 00:00:00,2021-09-08,0
0.0,167.0,0.0,167.0,0.0,2021-09-08 01:00:00,2021-09-08,1
0.0,214.0,0.0,214.0,0.0,2021-09-08 02:00:00,2021-09-08,2
0.0,232.0,0.0,232.0,0.0,2021-09-08 03:00:00,2021-09-08,3
0.0,178.0,0.0,178.0,0.0,2021-09-08 04:00:00,2021-09-08,4
0.0,178.0,0.0,178.0,0.0,2021-09-08 05:00:00,2021-09-08,5
0.0,164.0,0.0,164.0,0.0,2021-09-08 06:00:00,2021-09-08,6
98.0,71.0,28.0,141.0,70.0,2021-09-08 07:00:00,2021-09-08,7
742.0,54.0,555.0,241.0,187.0,2021-09-08 08:00:00,2021-09-08,8
2154.0,0.0,1956.0,198.0,198.0,2021-09-08 09:00:00,2021-09-08,9
3435.0,0.0,3149.0,286.0,286.0,2021-09-08 10:00:00,2021-09-08,10
4623.0,0.0,4376.0,247.0,247.0,2021-09-08 11:00:00,2021-09-08,11
5074.0,0.0,4824.0,250.0,250.0,2021-09-08 12:00:00,2021-09-08,12
5330.0,0.0,4351.0,979.0,979.0,2021-09-08 13:00:00,2021-09-08,13
5275.0,0.0,4451.0,824.0,824.0,2021-09-08 14:00:00,2021-09-08,14
4832.0,0.0,4564.0,268.0,268.0,2021-09-08 15:00:00,2021-09-08,15
3986.0,0.0,3735.0,251.0,251.0,2021-09-08 16:00:00,2021-09-08,16
2607.0,17.0,1815.0,809.0,792.0,2021-09-08 17:00:00,2021-09-08,17
1053.0,19.0,821.0,251.0,232.0,2021-09-08 18:00:00,2021-09-08,18
90.0,117.0,52.0,155.0,38.0,2021-09-08 19:00:00,2021-09-08,19
0.0,353.0,0.0,353.0,0.0,2021-09-08 20:00:00,2021-09-08,20
0.0,199.0,0.0,199.0,0.0,2021-09-08 21:00:00,2021-09-08,21
0.0,203.0,0.0,203.0,0.0,2021-09-08 22:00:00,2021-09-08,22
0.0,190.0,0.0,190.0,0.0,2021-09-08 23:00:00,2021-09-08,23
0.0,274.0,0.0,274.0,0.0,2021-09-09 00:00:00,2021-09-09,0
0.0,203.0,0.0,203.0,0.0,2021-09-09 01:00:00,2021-09-09,1
0.0,146.0,0.0,146.0,0.0,2021-09-09 02:00:00,2021-09-09,2
0.0,152.0,0.0,152.0,0.0,2021-09-09 03:00:00,2021-09-09,3
0.0,145.0,0.0,145.0,0.0,2021-09-09 04:00:00,2021-09-09,4
0.0,183.0,0.0,183.0,0.0,2021-09-09 05:00:00,2021-09-09,5
0.0,159.0,0.0,159.0,0.0,2021-09-09 06:00:00,2021-09-09,6
89.0,73.0,28.0,134.0,61.0,2021-09-09 07:00:00,2021-09-09,7
827.0,5.0,630.0,202.0,197.0,2021-09-09 08:00:00,2021-09-09,8
2055.0,0.0,1793.0,262.0,262.0,2021-09-09 09:00:00,2021-09-09,9
2414.0,0.0,2196.0,218.0,218.0,2021-09-09 10:00:00,2021-09-09,10
4267.0,0.0,3962.0,305.0,305.0,2021-09-09 11:00:00,2021-09-09,11
3878.0,0.0,3631.0,247.0,247.0,2021-09-09 12:00:00,2021-09-09,12
4479.0,0.0,4224.0,255.0,255.0,2021-09-09 13:00:00,2021-09-09,13
3484.0,0.0,3229.0,255.0,255.0,2021-09-09 14:00:00,2021-09-09,14
3744.0,0.0,3459.0,285.0,285.0,2021-09-09 15:00:00,2021-09-09,15
3850.0,0.0,3637.0,213.0,213.0,2021-09-09 16:00:00,2021-09-09,16
1704.0,0.0,1501.0,203.0,203.0,2021-09-09 17:00:00,2021-09-09,17
491.0,12.0,321.0,182.0,170.0,2021-09-09 18:00:00,2021-09-09,18
54.0,110.0,12.0,152.0,42.0,2021-09-09 19:00:00,2021-09-09,19
0.0,159.0,0.0,159.0,0.0,2021-09-09 20:00:00,2021-09-09,20
0.0,176.0,0.0,176.0,0.0,2021-09-09 21:00:00,2021-09-09,21
0.0,185.0,0.0,185.0,0.0,2021-09-09 22:00:00,2021-09-09,22
0.0,172.0,0.0,172.0,0.0,2021-09-09 23:00:00,2021-09-09,23
0.0,197.0,0.0,197.0,0.0,2021-09-10 00:00:00,2021-09-10,0
0.0,168.0,0.0,168.0,0.0,2021-09-10 01:00:00,2021-09-10,1
0.0,169.0,0.0,169.0,0.0,2021-09-10 02:00:00,2021-09-10,2
0.0,142.0,0.0,142.0,0.0,2021-09-10 03:00:00,2021-09-10,3
0.0,135.0,0.0,135.0,0.0,2021-09-10 04:00:00,2021-09-10,4
0.0,176.0,0.0,176.0,0.0,2021-09-10 05:00:00,2021-09-10,5
0.0,160.0,0.0,160.0,0.0,2021-09-10 06:00:00,2021-09-10,6
129.0,144.0,21.0,252.0,108.0,2021-09-10 07:00:00,2021-09-10,7
624.0,25.0,447.0,202.0,177.0,2021-09-10 08:00:00,2021-09-10,8
2054.0,12.0,1794.0,272.0,260.0,2021-09-10 09:00:00,2021-09-10,9
3268.0,0.0,3061.0,207.0,207.0,2021-09-10 10:00:00,2021-09-10,10
4184.0,0.0,3958.0,226.0,226.0,2021-09-10 11:00:00,2021-09-10,11
4345.0,31.0,3620.0,756.0,725.0,2021-09-10 12:00:00,2021-09-10,12
4400.0,0.0,3991.0,409.0,409.0,2021-09-10 13:00:00,2021-09-10,13
3831.0,0.0,3503.0,328.0,328.0,2021-09-10 14:00:00,2021-09-10,14
1472.0,73.0,949.0,596.0,523.0,2021-09-10 15:00:00,2021-09-10,15
733.0,326.0,310.0,749.0,423.0,2021-09-10 16:00:00,2021-09-10,16
665.0,11.0,400.0,276.0,265.0,2021-09-10 17:00:00,2021-09-10,17
119.0,187.0,1.0,305.0,118.0,2021-09-10 18:00:00,2021-09-10,18
1.0,271.0,0.0,272.0,1.0,2021-09-10 19:00:00,2021-09-10,19
0.0,277.0,0.0,277.0,0.0,2021-09-10 20:00:00,2021-09-10,20
0.0,238.0,0.0,238.0,0.0,2021-09-10 21:00:00,2021-09-10,21
0.0,327.0,0.0,327.0,0.0,2021-09-10 22:00:00,2021-09-10,22
0.0,306.0,0.0,306.0,0.0,2021-09-10 23:00:00,2021-09-10,23
0.0,134.0,0.0,134.0,0.0,2021-09-11 00:00:00,2021-09-11,0
0.0,175.0,0.0,175.0,0.0,2021-09-11 01:00:00,2021-09-11,1
0.0,155.0,0.0,155.0,0.0,2021-09-11 02:00:00,2021-09-11,2
0.0,156.0,0.0,156.0,0.0,2021-09-11 03:00:00,2021-09-11,3
0.0,130.0,0.0,130.0,0.0,2021-09-11 04:00:00,2021-09-11,4
0.0,167.0,0.0,167.0,0.0,2021-09-11 05:00:00,2021-09-11,5
0.0,215.0,0.0,215.0,0.0,2021-09-11 06:00:00,2021-09-11,6
0.0,218.0,0.0,218.0,0.0,2021-09-11 07:00:00,2021-09-11,7
322.0,78.0,159.0,241.0,163.0,2021-09-11 08:00:00,2021-09-11,8
1003.0,28.0,722.0,309.0,281.0,2021-09-11 09:00:00,2021-09-11,9
1052.0,35.0,680.0,407.0,372.0,2021-09-11 10:00:00,2021-09-11,10
1863.0,190.0,938.0,1115.0,925.0,2021-09-11 11:00:00,2021-09-11,11
2616.0,29.0,2141.0,504.0,475.0,2021-09-11 12:00:00,2021-09-11,12
2508.0,337.0,1953.0,892.0,555.0,2021-09-11 13:00:00,2021-09-11,13
2051.0,16.0,1797.0,270.0,254.0,2021-09-11 14:00:00,2021-09-11,14
3285.0,381.0,2069.0,1597.0,1216.0,2021-09-11 15:00:00,2021-09-11,15
2854.0,15.0,2460.0,409.0,394.0,2021-09-11 16:00:00,2021-09-11,16
351.0,152.0,119.0,384.0,232.0,2021-09-11 17:00:00,2021-09-11,17
472.0,8.0,217.0,263.0,255.0,2021-09-11 18:00:00,2021-09-11,18
35.0,198.0,8.0,225.0,27.0,2021-09-11 19:00:00,2021-09-11,19
0.0,298.0,0.0,298.0,0.0,2021-09-11 20:00:00,2021-09-11,20
0.0,307.0,0.0,307.0,0.0,2021-09-11 21:00:00,2021-09-11,21
0.0,377.0,0.0,377.0,0.0,2021-09-11 22:00:00,2021-09-11,22
0.0,266.0,0.0,266.0,0.0,2021-09-11 23:00:00,2021-09-11,23
0.0,177.0,0.0,177.0,0.0,2021-09-12 00:00:00,2021-09-12,0
0.0,142.0,0.0,142.0,0.0,2021-09-12 01:00:00,2021-09-12,1
0.0,153.0,0.0,153.0,0.0,2021-09-12 02:00:00,2021-09-12,2
0.0,138.0,0.0,138.0,0.0,2021-09-12 03:00:00,2021-09-12,3
0.0,139.0,0.0,139.0,0.0,2021-09-12 04:00:00,2021-09-12,4
0.0,172.0,0.0,172.0,0.0,2021-09-12 05:00:00,2021-09-12,5
0.0,166.0,0.0,166.0,0.0,2021-09-12 06:00:00,2021-09-12,6
50.0,103.0,8.0,145.0,42.0,2021-09-12 07:00:00,2021-09-12,7
345.0,117.0,164.0,298.0,181.0,2021-09-12 08:00:00,2021-09-12,8
961.0,2.0,662.0,301.0,299.0,2021-09-12 09:00:00,2021-09-12,9
2832.0,0.0,2632.0,200.0,200.0,2021-09-12 10:00:00,2021-09-12,10
4730.0,0.0,4495.0,235.0,235.0,2021-09-12 11:00:00,2021-09-12,11
5058.0,0.0,4833.0,225.0,225.0,2021-09-12 12:00:00,2021-09-12,12
5078.0,0.0,4840.0,238.0,238.0,2021-09-12 13:00:00,2021-09-12,13
4185.0,0.0,3933.0,252.0,252.0,2021-09-12 14:00:00,2021-09-12,14
4170.0,0.0,3941.0,229.0,229.0,2021-09-12 15:00:00,2021-09-12,15
3723.0,0.0,3510.0,213.0,213.0,2021-09-12 16:00:00,2021-09-12,16
2313.0,8.0,2027.0,294.0,286.0,2021-09-12 17:00:00,2021-09-12,17
827.0,11.0,673.0,165.0,154.0,2021-09-12 18:00:00,2021-09-12,18
34.0,217.0,0.0,251.0,34.0,2021-09-12 19:00:00,2021-09-12,19
0.0,264.0,0.0,264.0,0.0,2021-09-12 20:00:00,2021-09-12,20
0.0,388.0,0.0,388.0,0.0,2021-09-12 21:00:00,2021-09-12,21
0.0,362.0,0.0,362.0,0.0,2021-09-12 22:00:00,2021-09-12,22
0.0,362.0,0.0,362.0,0.0,2021-09-12 23:00:00,2021-09-12,23
0.0,184.0,0.0,184.0,0.0,2021-09-13 00:00:00,2021-09-13,0
0.0,173.0,0.0,173.0,0.0,2021-09-13 01:00:00,2021-09-13,1
0.0,142.0,0.0,142.0,0.0,2021-09-13 02:00:00,2021-09-13,2
0.0,148.0,0.0,148.0,0.0,2021-09-13 03:00:00,2021-09-13,3
0.0,138.0,0.0,138.0,0.0,2021-09-13 04:00:00,2021-09-13,4
0.0,208.0,0.0,208.0,0.0,2021-09-13 05:00:00,2021-09-13,5
0.0,159.0,0.0,159.0,0.0,2021-09-13 06:00:00,2021-09-13,6
32.0,305.0,0.0,337.0,32.0,2021-09-13 07:00:00,2021-09-13,7
750.0,99.0,443.0,406.0,307.0,2021-09-13 08:00:00,2021-09-13,8
2115.0,1.0,1705.0,411.0,410.0,2021-09-13 09:00:00,2021-09-13,9
3403.0,0.0,3028.0,375.0,375.0,2021-09-13 10:00:00,2021-09-13,10
4563.0,0.0,4193.0,370.0,370.0,2021-09-13 11:00:00,2021-09-13,11
5142.0,0.0,4822.0,320.0,320.0,2021-09-13 12:00:00,2021-09-13,12
5269.0,0.0,3971.0,1298.0,1298.0,2021-09-13 13:00:00,2021-09-13,13
4996.0,0.0,4366.0,630.0,630.0,2021-09-13 14:00:00,2021-09-13,14
4702.0,0.0,4327.0,375.0,375.0,2021-09-13 15:00:00,2021-09-13,15
3530.0,0.0,3066.0,464.0,464.0,2021-09-13 16:00:00,2021-09-13,16
1876.0,0.0,1632.0,244.0,244.0,2021-09-13 17:00:00,2021-09-13,17
560.0,82.0,239.0,403.0,321.0,2021-09-13 18:00:00,2021-09-13,18
28.0,211.0,0.0,239.0,28.0,2021-09-13 19:00:00,2021-09-13,19
0.0,352.0,0.0,352.0,0.0,2021-09-13 20:00:00,2021-09-13,20
0.0,281.0,0.0,281.0,0.0,2021-09-13 21:00:00,2021-09-13,21
0.0,295.0,0.0,295.0,0.0,2021-09-13 22:00:00,2021-09-13,22
0.0,240.0,0.0,240.0,0.0,2021-09-13 23:00:00,2021-09-13,23
0.0,190.0,0.0,190.0,0.0,2021-09-14 00:00:00,2021-09-14,0
0.0,160.0,0.0,160.0,0.0,2021-09-14 01:00:00,2021-09-14,1
0.0,166.0,0.0,166.0,0.0,2021-09-14 02:00:00,2021-09-14,2
0.0,142.0,0.0,142.0,0.0,2021-09-14 03:00:00,2021-09-14,3
0.0,132.0,0.0,132.0,0.0,2021-09-14 04:00:00,2021-09-14,4
0.0,175.0,0.0,175.0,0.0,2021-09-14 05:00:00,2021-09-14,5
0.0,177.0,0.0,177.0,0.0,2021-09-14 06:00:00,2021-09-14,6
78.0,79.0,18.0,139.0,60.0,2021-09-14 07:00:00,2021-09-14,7
737.0,64.0,531.0,270.0,206.0,2021-09-14 08:00:00,2021-09-14,8
2028.0,0.0,1693.0,335.0,335.0,2021-09-14 09:00:00,2021-09-14,9
3096.0,0.0,2775.0,321.0,321.0,2021-09-14 10:00:00,2021-09-14,10
4206.0,0.0,3213.0,993.0,993.0,2021-09-14 11:00:00,2021-09-14,11
4826.0,1.0,3678.0,1149.0,1148.0,2021-09-14 12:00:00,2021-09-14,12
3821.0,61.0,2678.0,1204.0,1143.0,2021-09-14 13:00:00,2021-09-14,13
3199.0,0.0,2830.0,369.0,369.0,2021-09-14 14:00:00,2021-09-14,14
3130.0,0.0,2791.0,339.0,339.0,2021-09-14 15:00:00,2021-09-14,15
2657.0,1.0,2292.0,366.0,365.0,2021-09-14 16:00:00,2021-09-14,16
1438.0,0.0,1164.0,274.0,274.0,2021-09-14 17:00:00,2021-09-14,17
364.0,35.0,150.0,249.0,214.0,2021-09-14 18:00:00,2021-09-14,18
0.0,277.0,0.0,277.0,0.0,2021-09-14 19:00:00,2021-09-14,19
0.0,322.0,0.0,322.0,0.0,2021-09-14 20:00:00,2021-09-14,20
0.0,347.0,0.0,347.0,0.0,2021-09-14 21:00:00,2021-09-14,21
0.0,311.0,0.0,311.0,0.0,2021-09-14 22:00:00,2021-09-14,22
0.0,302.0,0.0,302.0,0.0,2021-09-14 23:00:00,2021-09-14,23
0.0,153.0,0.0,153.0,0.0,2021-09-15 00:00:00,2021-09-15,0
0.0,154.0,0.0,154.0,0.0,2021-09-15 01:00:00,2021-09-15,1
0.0,150.0,0.0,150.0,0.0,2021-09-15 02:00:00,2021-09-15,2
0.0,153.0,0.0,153.0,0.0,2021-09-15 03:00:00,2021-09-15,3
0.0,146.0,0.0,146.0,0.0,2021-09-15 04:00:00,2021-09-15,4
0.0,202.0,0.0,202.0,0.0,2021-09-15 05:00:00,2021-09-15,5
0.0,157.0,0.0,157.0,0.0,2021-09-15 06:00:00,2021-09-15,6
5.0,151.0,0.0,156.0,5.0,2021-09-15 07:00:00,2021-09-15,7
43.0,175.0,0.0,218.0,43.0,2021-09-15 08:00:00,2021-09-15,8
120.0,179.0,11.0,288.0,109.0,2021-09-15 09:00:00,2021-09-15,9
156.0,275.0,0.0,431.0,156.0,2021-09-15 10:00:00,2021-09-15,10
526.0,14.0,203.0,337.0,323.0,2021-09-15 11:00:00,2021-09-15,11
1781.0,0.0,1411.0,370.0,370.0,2021-09-15 12:00:00,2021-09-15,12
1792.0,379.0,1054.0,1117.0,738.0,2021-09-15 13:00:00,2021-09-15,13
1147.0,3.0,905.0,245.0,242.0,2021-09-15 14:00:00,2021-09-15,14
1634.0,1.0,1287.0,348.0,347.0,2021-09-15 15:00:00,2021-09-15,15
1812.0,1.0,1509.0,304.0,303.0,2021-09-15 16:00:00,2021-09-15,16
691.0,0.0,465.0,226.0,226.0,2021-09-15 17:00:00,2021-09-15,17
80.0,167.0,2.0,245.0,78.0,2021-09-15 18:00:00,2021-09-15,18
0.0,272.0,0.0,272.0,0.0,2021-09-15 19:00:00,2021-09-15,19
0.0,325.0,0.0,325.0,0.0,2021-09-15 20:00:00,2021-09-15,20
0.0,256.0,0.0,256.0,0.0,2021-09-15 21:00:00,2021-09-15,21
0.0,235.0,0.0,235.0,0.0,2021-09-15 22:00:00,2021-09-15,22
0.0,298.0,0.0,298.0,0.0,2021-09-15 23:00:00,2021-09-15,23
0.0,308.0,0.0,308.0,0.0,2021-09-16 00:00:00,2021-09-16,0
0.0,193.0,0.0,193.0,0.0,2021-09-16 01:00:00,2021-09-16,1
0.0,154.0,0.0,154.0,0.0,2021-09-16 02:00:00,2021-09-16,2
0.0,154.0,0.0,154.0,0.0,2021-09-16 03:00:00,2021-09-16,3
0.0,133.0,0.0,133.0,0.0,2021-09-16 04:00:00,2021-09-16,4
0.0,156.0,0.0,156.0,0.0,2021-09-16 05:00:00,2021-09-16,5
0.0,217.0,0.0,217.0,0.0,2021-09-16 06:00:00,2021-09-16,6
0.0,168.0,0.0,168.0,0.0,2021-09-16 07:00:00,2021-09-16,7
35.0,111.0,0.0,146.0,35.0,2021-09-16 08:00:00,2021-09-16,8
200.0,42.0,98.0,144.0,102.0,2021-09-16 09:00:00,2021-09-16,9
88.0,202.0,4.0,286.0,84.0,2021-09-16 10:00:00,2021-09-16,10
200.0,202.0,3.0,399.0,197.0,2021-09-16 11:00:00,2021-09-16,11
475.0,55.0,272.0,258.0,203.0,2021-09-16 12:00:00,2021-09-16,12
956.0,0.0,683.0,273.0,273.0,2021-09-16 13:00:00,2021-09-16,13
957.0,395.0,477.0,875.0,480.0,2021-09-16 14:00:00,2021-09-16,14
980.0,0.0,739.0,241.0,241.0,2021-09-16 15:00:00,2021-09-16,15
884.0,458.0,296.0,1046.0,588.0,2021-09-16 16:00:00,2021-09-16,16
1274.0,10.0,956.0,328.0,318.0,2021-09-16 17:00:00,2021-09-16,17
139.0,131.0,17.0,253.0,122.0,2021-09-16 18:00:00,2021-09-16,18
0.0,416.0,0.0,416.0,0.0,2021-09-16 19:00:00,2021-09-16,19
0.0,837.0,0.0,837.0,0.0,2021-09-16 20:00:00,2021-09-16,20
0.0,768.0,0.0,768.0,0.0,2021-09-16 21:00:00,2021-09-16,21
0.0,299.0,0.0,299.0,0.0,2021-09-16 22:00:00,2021-09-16,22
0.0,381.0,0.0,381.0,0.0,2021-09-16 23:00:00,2021-09-16,23
0.0,291.0,0.0,291.0,0.0,2021-09-17 00:00:00,2021-09-17,0
0.0,162.0,0.0,162.0,0.0,2021-09-17 01:00:00,2021-09-17,1
0.0,158.0,0.0,158.0,0.0,2021-09-17 02:00:00,2021-09-17,2
0.0,155.0,0.0,155.0,0.0,2021-09-17 03:00:00,2021-09-17,3
0.0,138.0,0.0,138.0,0.0,2021-09-17 04:00:00,2021-09-17,4
0.0,171.0,0.0,171.0,0.0,2021-09-17 05:00:00,2021-09-17,5
0.0,157.0,0.0,157.0,0.0,2021-09-17 06:00:00,2021-09-17,6
28.0,116.0,2.0,142.0,26.0,2021-09-17 07:00:00,2021-09-17,7
293.0,100.0,90.0,303.0,203.0,2021-09-17 08:00:00,2021-09-17,8
637.0,63.0,327.0,373.0,310.0,2021-09-17 09:00:00,2021-09-17,9
1303.0,1.0,958.0,346.0,345.0,2021-09-17 10:00:00,2021-09-17,10
2304.0,0.0,1933.0,371.0,371.0,2021-09-17 11:00:00,2021-09-17,11
3505.0,4.0,2735.0,774.0,770.0,2021-09-17 12:00:00,2021-09-17,12
3592.0,7.0,2826.0,773.0,766.0,2021-09-17 13:00:00,2021-09-17,13
1857.0,9.0,1485.0,381.0,372.0,2021-09-17 14:00:00,2021-09-17,14
4706.0,0.0,4373.0,333.0,333.0,2021-09-17 15:00:00,2021-09-17,15
3774.0,2.0,3302.0,474.0,472.0,2021-09-17 16:00:00,2021-09-17,16
