Production;Purchased;FeedIn;Consumption;SelfConsumption;Dates
2729.0;0.0;2372.0;357.0;357.0;19.06.2021 17:00
1512.0;0.0;1223.0;289.0;289.0;19.06.2021 18:00
625.0;1.0;386.0;240.0;239.0;19.06.2021 19:00
184.0;77.0;29.0;232.0;155.0;19.06.2021 20:00
0.0;288.0;0.0;288.0;0.0;19.06.2021 21:00
;243.0;0.0;243.0;0.0;19.06.2021 22:00
0.0;323.0;0.0;323.0;0.0;19.06.2021 23:00
;206.0;0.0;206.0;0.0;20.06.2021 00:00
;138.0;0.0;138.0;0.0;20.06.2021 01:00
;138.0;0.0;138.0;0.0;20.06.2021 02:00
;179.0;0.0;179.0;0.0;20.06.2021 03:00
;141.0;0.0;141.0;0.0;20.06.2021 04:00
0.0;160.0;0.0;160.0;0.0;20.06.2021 05:00
221.0;31.0;90.0;162.0;131.0;20.06.2021 06:00
487.0;0.0;340.0;147.0;147.0;20.06.2021 07:00
1173.0;0.0;1011.0;162.0;162.0;20.06.2021 08:00
1440.0;272.0;960.0;752.0;480.0;20.06.2021 09:00
1407.0;396.0;696.0;1107.0;711.0;20.06.2021 10:00
1506.0;261.0;780.0;987.0;726.0;20.06.2021 11:00
1739.0;8.0;1451.0;296.0;288.0;20.06.2021 12:00
4243.0;0.0;3178.0;1065.0;1065.0;20.06.2021 13:00
4680.0;0.0;4399.0;281.0;281.0;20.06.2021 14:00
4561.0;0.0;4274.0;287.0;287.0;20.06.2021 15:00
2304.0;14.0;1862.0;456.0;442.0;20.06.2021 16:00
826.0;2.0;525.0;303.0;301.0;20.06.2021 17:00
491.0;2.0;217.0;276.0;274.0;20.06.2021 18:00
140.0;89.0;10.0;219.0;130.0;20.06.2021 19:00
0.0;294.0;0.0;294.0;0.0;20.06.2021 20:00
;322.0;0.0;322.0;0.0;20.06.2021 21:00
0.0;344.0;0.0;344.0;0.0;20.06.2021 22:00
;292.0;0.0;292.0;0.0;20.06.2021 23:00
;151.0;0.0;151.0;0.0;21.06.2021 00:00
;160.0;0.0;160.0;0.0;21.06.2021 01:00
;171.0;0.0;171.0;0.0;21.06.2021 02:00
;149.0;0.0;149.0;0.0;21.06.2021 03:00
;149.0;0.0;149.0;0.0;21.06.2021 04:00
8.0;155.0;0.0;163.0;8.0;21.06.2021 05:00
151.0;49.0;21.0;179.0;130.0;21.06.2021 06:00
269.0;154.0;54.0;369.0;215.0;21.06.2021 07:00
1108.0;12.0;828.0;292.0;280.0;21.06.2021 08:00
2595.0;0.0;2260.0;335.0;335.0;21.06.2021 09:00
3563.0;0.0;3233.0;330.0;330.0;21.06.2021 10:00
4457.0;5.0;4077.0;385.0;380.0;21.06.2021 11:00
4103.0;0.0;3785.0;318.0;318.0;21.06.2021 12:00
4590.0;1.0;4004.0;587.0;586.0;21.06.2021 13:00
5130.0;0.0;4768.0;362.0;362.0;21.06.2021 14:00
4645.0;0.0;4223.0;422.0;422.0;21.06.2021 15:00
3807.0;0.0;3392.0;415.0;415.0;21.06.2021 16:00
3107.0;0.0;2743.0;364.0;364.0;21.06.2021 17:00
1473.0;0.0;1138.0;335.0;335.0;21.06.2021 18:00
379.0;46.0;196.0;229.0;183.0;21.06.2021 19:00
1.0;259.0;0.0;260.0;1.0;21.06.2021 20:00
;338.0;0.0;338.0;0.0;21.06.2021 21:00
0.0;351.0;0.0;351.0;0.0;21.06.2021 22:00
;198.0;0.0;198.0;0.0;21.06.2021 23:00
;132.0;0.0;132.0;0.0;22.06.2021 00:00
;170.0;0.0;170.0;0.0;22.06.2021 01:00
;173.0;0.0;173.0;0.0;22.06.2021 02:00
;152.0;0.0;152.0;0.0;22.06.2021 03:00
;145.0;0.0;145.0;0.0;22.06.2021 04:00
0.0;165.0;0.0;165.0;0.0;22.06.2021 05:00
134.0;43.0;23.0;154.0;111.0;22.06.2021 06:00
315.0;63.0;115.0;263.0;200.0;22.06.2021 07:00
433.0;63.0;151.0;345.0;282.0;22.06.2021 08:00
833.0;48.0;514.0;367.0;319.0;22.06.2021 09:00
1079.0;3.0;759.0;323.0;320.0;22.06.2021 10:00
1099.0;4.0;748.0;355.0;351.0;22.06.2021 11:00
1593.0;10.0;1272.0;331.0;321.0;22.06.2021 12:00
1570.0;2.0;1182.0;390.0;388.0;22.06.2021 13:00
475.0;69.0;316.0;228.0;159.0;22.06.2021 14:00
2098.0;34.0;1843.0;289.0;255.0;22.06.2021 15:00
4226.0;1.0;3759.0;468.0;467.0;22.06.2021 16:00
2896.0;0.0;2608.0;288.0;288.0;22.06.2021 17:00
1791.0;318.0;1326.0;783.0;465.0;22.06.2021 18:00
588.0;547.0;166.0;969.0;422.0;22.06.2021 19:00
240.0;61.0;13.0;288.0;227.0;22.06.2021 20:00
0.0;343.0;0.0;343.0;0.0;22.06.2021 21:00
;374.0;0.0;374.0;0.0;22.06.2021 22:00
0.0;335.0;0.0;335.0;0.0;22.06.2021 23:00
;185.0;0.0;185.0;0.0;23.06.2021 00:00
;159.0;0.0;159.0;0.0;23.06.2021 01:00
;172.0;0.0;172.0;0.0;23.06.2021 02:00
;144.0;0.0;144.0;0.0;23.06.2021 03:00
;133.0;0.0;133.0;0.0;23.06.2021 04:00
0.0;188.0;0.0;188.0;0.0;23.06.2021 05:00
132.0;40.0;15.0;157.0;117.0;23.06.2021 06:00
644.0;93.0;410.0;327.0;234.0;23.06.2021 07:00
1092.0;292.0;709.0;675.0;383.0;23.06.2021 08:00
1819.0;71.0;1500.0;390.0;319.0;23.06.2021 09:00
3034.0;152.0;2329.0;857.0;705.0;23.06.2021 10:00
3869.0;92.0;3180.0;781.0;689.0;23.06.2021 11:00
4462.0;48.0;4013.0;497.0;449.0;23.06.2021 12:00
4684.0;49.0;3786.0;947.0;898.0;23.06.2021 13:00
2171.0;11.0;1863.0;319.0;308.0;23.06.2021 14:00
492.0;124.0;260.0;356.0;232.0;23.06.2021 15:00
1378.0;24.0;1027.0;375.0;351.0;23.06.2021 16:00
411.0;21.0;212.0;220.0;199.0;23.06.2021 17:00
1.0;259.0;0.0;260.0;1.0;23.06.2021 18:00
0.0;356.0;0.0;356.0;0.0;23.06.2021 19:00
22.0;280.0;0.0;302.0;22.0;23.06.2021 20:00
0.0;336.0;0.0;336.0;0.0;23.06.2021 21:00
;333.0;0.0;333.0;0.0;23.06.2021 22:00
0.0;340.0;0.0;340.0;0.0;23.06.2021 23:00
;238.0;0.0;238.0;0.0;24.06.2021 00:00
;168.0;0.0;168.0;0.0;24.06.2021 01:00
;147.0;0.0;147.0;0.0;24.06.2021 02:00
;193.0;0.0;193.0;0.0;24.06.2021 03:00
;143.0;0.0;143.0;0.0;24.06.2021 04:00
0.0;168.0;0.0;168.0;0.0;24.06.2021 05:00
109.0;119.0;13.0;215.0;96.0;24.06.2021 06:00
431.0;117.0;184.0;364.0;247.0;24.06.2021 07:00
891.0;39.0;573.0;357.0;318.0;24.06.2021 08:00
1912.0;1.0;1546.0;367.0;366.0;24.06.2021 09:00
1488.0;0.0;1199.0;289.0;289.0;24.06.2021 10:00
3542.0;153.0;2377.0;1318.0;1165.0;24.06.2021 11:00
3653.0;0.0;3307.0;346.0;346.0;24.06.2021 12:00
3208.0;70.0;2497.0;781.0;711.0;24.06.2021 13:00
1081.0;446.0;738.0;789.0;343.0;24.06.2021 14:00
2077.0;21.0;1164.0;934.0;913.0;24.06.2021 15:00
1015.0;34.0;714.0;335.0;301.0;24.06.2021 16:00
2009.0;0.0;1727.0;282.0;282.0;24.06.2021 17:00
1776.0;6.0;1551.0;231.0;225.0;24.06.2021 18:00
894.0;0.0;712.0;182.0;182.0;24.06.2021 19:00
275.0;119.0;85.0;309.0;190.0;24.06.2021 20:00
0.0;313.0;0.0;313.0;0.0;24.06.2021 21:00
;287.0;0.0;287.0;0.0;24.06.2021 22:00
0.0;328.0;0.0;328.0;0.0;24.06.2021 23:00
;220.0;0.0;220.0;0.0;25.06.2021 00:00
;166.0;0.0;166.0;0.0;25.06.2021 01:00
;165.0;0.0;165.0;0.0;25.06.2021 02:00
;166.0;0.0;166.0;0.0;25.06.2021 03:00
;143.0;0.0;143.0;0.0;25.06.2021 04:00
0.0;207.0;0.0;207.0;0.0;25.06.2021 05:00
21.0;129.0;0.0;150.0;21.0;25.06.2021 06:00
253.0;144.0;53.0;344.0;200.0;25.06.2021 07:00
726.0;29.0;463.0;292.0;263.0;25.06.2021 08:00
1262.0;11.0;969.0;304.0;293.0;25.06.2021 09:00
1141.0;0.0;890.0;251.0;251.0;25.06.2021 10:00
412.0;17.0;215.0;214.0;197.0;25.06.2021 11:00
1414.0;1.0;1048.0;367.0;366.0;25.06.2021 12:00
3921.0;20.0;3040.0;901.0;881.0;25.06.2021 13:00
4037.0;0.0;3595.0;442.0;442.0;25.06.2021 14:00
2477.0;0.0;2129.0;348.0;348.0;25.06.2021 15:00
2884.0;0.0;2525.0;359.0;359.0;25.06.2021 16:00
2330.0;0.0;2029.0;301.0;301.0;25.06.2021 17:00
1173.0;0.0;888.0;285.0;285.0;25.06.2021 18:00
679.0;5.0;352.0;332.0;327.0;25.06.2021 19:00
215.0;33.0;14.0;234.0;201.0;25.06.2021 20:00
4.0;272.0;0.0;276.0;4.0;25.06.2021 21:00
;369.0;0.0;369.0;0.0;25.06.2021 22:00
0.0;254.0;0.0;254.0;0.0;25.06.2021 23:00
;175.0;0.0;175.0;0.0;26.06.2021 00:00
;173.0;0.0;173.0;0.0;26.06.2021 01:00
;147.0;0.0;147.0;0.0;26.06.2021 02:00
;135.0;0.0;135.0;0.0;26.06.2021 03:00
;156.0;0.0;156.0;0.0;26.06.2021 04:00
0.0;168.0;0.0;168.0;0.0;26.06.2021 05:00
115.0;61.0;42.0;134.0;73.0;26.06.2021 06:00
543.0;1.0;390.0;154.0;153.0;26.06.2021 07:00
1259.0;9.0;969.0;299.0;290.0;26.06.2021 08:00
2352.0;0.0;2048.0;304.0;304.0;26.06.2021 09:00
3423.0;0.0;3066.0;357.0;357.0;26.06.2021 10:00
3851.0;0.0;3535.0;316.0;316.0;26.06.2021 11:00
2975.0;7.0;2427.0;555.0;548.0;26.06.2021 12:00
3874.0;10.0;3323.0;561.0;551.0;26.06.2021 13:00
3974.0;0.0;3602.0;372.0;372.0;26.06.2021 14:00
3702.0;0.0;3376.0;326.0;326.0;26.06.2021 15:00
3824.0;0.0;3455.0;369.0;369.0;26.06.2021 16:00
2199.0;0.0;1927.0;272.0;272.0;26.06.2021 17:00
1177.0;12.0;887.0;302.0;290.0;26.06.2021 18:00
435.0;3.0;150.0;288.0;285.0;26.06.2021 19:00
171.0;99.0;17.0;253.0;154.0;26.06.2021 20:00
0.0;364.0;0.0;364.0;0.0;26.06.2021 21:00
;568.0;0.0;568.0;0.0;26.06.2021 22:00
0.0;369.0;0.0;369.0;0.0;26.06.2021 23:00
;195.0;0.0;195.0;0.0;27.06.2021 00:00
;164.0;0.0;164.0;0.0;27.06.2021 01:00
;141.0;0.0;141.0;0.0;27.06.2021 02:00
;148.0;0.0;148.0;0.0;27.06.2021 03:00
;150.0;0.0;150.0;0.0;27.06.2021 04:00
0.0;154.0;0.0;154.0;0.0;27.06.2021 05:00
263.0;5.0;132.0;136.0;131.0;27.06.2021 06:00
501.0;0.0;351.0;150.0;150.0;27.06.2021 07:00
1233.0;0.0;1063.0;170.0;170.0;27.06.2021 08:00
2226.0;93.0;1771.0;548.0;455.0;27.06.2021 09:00
3579.0;0.0;3213.0;366.0;366.0;27.06.2021 10:00
4456.0;0.0;4179.0;277.0;277.0;27.06.2021 11:00
4563.0;0.0;4246.0;317.0;317.0;27.06.2021 12:00
5076.0;5.0;3921.0;1160.0;1155.0;27.06.2021 13:00
5255.0;0.0;4385.0;870.0;870.0;27.06.2021 14:00
4178.0;0.0;3224.0;954.0;954.0;27.06.2021 15:00
2573.0;0.0;2095.0;478.0;478.0;27.06.2021 16:00
1259.0;0.0;959.0;300.0;300.0;27.06.2021 17:00
814.0;10.0;543.0;281.0;271.0;27.06.2021 18:00
227.0;87.0;52.0;262.0;175.0;27.06.2021 19:00
138.0;168.0;3.0;303.0;135.0;27.06.2021 20:00
0.0;403.0;0.0;403.0;0.0;27.06.2021 21:00
;467.0;0.0;467.0;0.0;27.06.2021 22:00
0.0;255.0;0.0;255.0;0.0;27.06.2021 23:00
;192.0;0.0;192.0;0.0;28.06.2021 00:00
;150.0;0.0;150.0;0.0;28.06.2021 01:00
;163.0;0.0;163.0;0.0;28.06.2021 02:00
;150.0;0.0;150.0;0.0;28.06.2021 03:00
;146.0;0.0;146.0;0.0;28.06.2021 04:00
2.0;177.0;0.0;179.0;2.0;28.06.2021 05:00
85.0;110.0;13.0;182.0;72.0;28.06.2021 06:00
391.0;59.0;188.0;262.0;203.0;28.06.2021 07:00
1258.0;12.0;920.0;350.0;338.0;28.06.2021 08:00
2412.0;0.0;2016.0;396.0;396.0;28.06.2021 09:00
3311.0;0.0;2915.0;396.0;396.0;28.06.2021 10:00
4149.0;0.0;3814.0;335.0;335.0;28.06.2021 11:00
4860.0;0.0;4231.0;629.0;629.0;28.06.2021 12:00
4772.0;7.0;3409.0;1370.0;1363.0;28.06.2021 13:00
4738.0;0.0;4319.0;419.0;419.0;28.06.2021 14:00
4023.0;0.0;3668.0;355.0;355.0;28.06.2021 15:00
3678.0;9.0;2494.0;1193.0;1184.0;28.06.2021 16:00
930.0;508.0;95.0;1343.0;835.0;28.06.2021 17:00
143.0;1092.0;0.0;1235.0;143.0;28.06.2021 18:00
0.0;357.0;0.0;357.0;0.0;28.06.2021 19:00
;528.0;0.0;528.0;0.0;28.06.2021 20:00
0.0;537.0;0.0;537.0;0.0;28.06.2021 21:00
;309.0;0.0;309.0;0.0;28.06.2021 22:00
;303.0;0.0;303.0;0.0;28.06.2021 23:00
;175.0;0.0;175.0;0.0;29.06.2021 00:00
;155.0;0.0;155.0;0.0;29.06.2021 01:00
;151.0;0.0;151.0;0.0;29.06.2021 02:00
;152.0;0.0;152.0;0.0;29.06.2021 03:00
;134.0;0.0;134.0;0.0;29.06.2021 04:00
0.0;166.0;0.0;166.0;0.0;29.06.2021 05:00
72.0;136.0;0.0;208.0;72.0;29.06.2021 06:00
216.0;126.0;27.0;315.0;189.0;29.06.2021 07:00
826.0;18.0;508.0;336.0;318.0;29.06.2021 08:00
2271.0;5.0;1914.0;362.0;357.0;29.06.2021 09:00
2741.0;0.0;2429.0;312.0;312.0;29.06.2021 10:00
3330.0;0.0;2988.0;342.0;342.0;29.06.2021 11:00
3436.0;0.0;3126.0;310.0;310.0;29.06.2021 12:00
4393.0;0.0;4119.0;274.0;274.0;29.06.2021 13:00
2642.0;0.0;2399.0;243.0;243.0;29.06.2021 14:00
9.0;213.0;13.0;209.0;0.0;29.06.2021 15:00
0.0;753.0;0.0;753.0;0.0;29.06.2021 16:00
549.0;210.0;337.0;422.0;212.0;29.06.2021 17:00
1715.0;18.0;1278.0;455.0;437.0;29.06.2021 18:00
716.0;1.0;393.0;324.0;323.0;29.06.2021 19:00
182.0;135.0;59.0;258.0;123.0;29.06.2021 20:00
0.0;334.0;0.0;334.0;0.0;29.06.2021 21:00
;406.0;0.0;406.0;0.0;29.06.2021 22:00
0.0;344.0;0.0;344.0;0.0;29.06.2021 23:00
;200.0;0.0;200.0;0.0;30.06.2021 00:00
;147.0;0.0;147.0;0.0;30.06.2021 01:00
;176.0;0.0;176.0;0.0;30.06.2021 02:00
;147.0;0.0;147.0;0.0;30.06.2021 03:00
;144.0;0.0;144.0;0.0;30.06.2021 04:00
0.0;167.0;0.0;167.0;0.0;30.06.2021 05:00
29.0;177.0;0.0;206.0;29.0;30.06.2021 06:00
683.0;57.0;427.0;313.0;256.0;30.06.2021 07:00
1284.0;14.0;927.0;371.0;357.0;30.06.2021 08:00
1681.0;1.0;1455.0;227.0;226.0;30.06.2021 09:00
1916.0;0.0;1673.0;243.0;243.0;30.06.2021 10:00
857.0;0.0;633.0;224.0;224.0;30.06.2021 11:00
3789.0;0.0;3521.0;268.0;268.0;30.06.2021 12:00
3857.0;0.0;3505.0;352.0;352.0;30.06.2021 13:00
2228.0;0.0;1995.0;233.0;233.0;30.06.2021 14:00
1659.0;10.0;1381.0;288.0;278.0;30.06.2021 15:00
3155.0;0.0;2947.0;208.0;208.0;30.06.2021 16:00
821.0;0.0;652.0;169.0;169.0;30.06.2021 17:00
676.0;0.0;528.0;148.0;148.0;30.06.2021 18:00
397.0;2.0;227.0;172.0;170.0;30.06.2021 19:00
33.0;177.0;0.0;210.0;33.0;30.06.2021 20:00
;268.0;0.0;268.0;0.0;30.06.2021 21:00
0.0;295.0;0.0;295.0;0.0;30.06.2021 22:00
;276.0;0.0;276.0;0.0;30.06.2021 23:00
;144.0;0.0;144.0;0.0;01.07.2021 00:00
;137.0;0.0;137.0;0.0;01.07.2021 01:00
;144.0;0.0;144.0;0.0;01.07.2021 02:00
;158.0;0.0;158.0;0.0;01.07.2021 03:00
;146.0;0.0;146.0;0.0;01.07.2021 04:00
0.0;156.0;0.0;156.0;0.0;01.07.2021 05:00
45.0;131.0;7.0;169.0;38.0;01.07.2021 06:00
340.0;93.0;120.0;313.0;220.0;01.07.2021 07:00
231.0;33.0;64.0;200.0;167.0;01.07.2021 08:00
427.0;3.0;221.0;209.0;206.0;01.07.2021 09:00
1032.0;8.0;772.0;268.0;260.0;01.07.2021 10:00
780.0;43.0;532.0;291.0;248.0;01.07.2021 11:00
1018.0;0.0;804.0;214.0;214.0;01.07.2021 12:00
2001.0;23.0;1621.0;403.0;380.0;01.07.2021 13:00
2212.0;4.0;1935.0;281.0;277.0;01.07.2021 14:00
622.0;0.0;485.0;137.0;137.0;01.07.2021 15:00
877.0;0.0;697.0;180.0;180.0;01.07.2021 16:00
707.0;0.0;534.0;173.0;173.0;01.07.2021 17:00
1081.0;34.0;656.0;459.0;425.0;01.07.2021 18:00
493.0;48.0;245.0;296.0;248.0;01.07.2021 19:00
80.0;986.0;0.0;1066.0;80.0;01.07.2021 20:00
0.0;220.0;0.0;220.0;0.0;01.07.2021 21:00
;338.0;0.0;338.0;0.0;01.07.2021 22:00
0.0;806.0;0.0;806.0;0.0;01.07.2021 23:00
;304.0;0.0;304.0;0.0;02.07.2021 00:00
;160.0;0.0;160.0;0.0;02.07.2021 01:00
;152.0;0.0;152.0;0.0;02.07.2021 02:00
;135.0;0.0;135.0;0.0;02.07.2021 03:00
;138.0;0.0;138.0;0.0;02.07.2021 04:00
0.0;175.0;0.0;175.0;0.0;02.07.2021 05:00
123.0;63.0;50.0;136.0;73.0;02.07.2021 06:00
511.0;0.0;359.0;152.0;152.0;02.07.2021 07:00
1005.0;31.0;722.0;314.0;283.0;02.07.2021 08:00
2531.0;0.0;1724.0;807.0;807.0;02.07.2021 09:00
3401.0;0.0;3135.0;266.0;266.0;02.07.2021 10:00
4271.0;0.0;4018.0;253.0;253.0;02.07.2021 11:00
4184.0;0.0;3955.0;229.0;229.0;02.07.2021 12:00
4099.0;1.0;3476.0;624.0;623.0;02.07.2021 13:00
4540.0;0.0;3401.0;1139.0;1139.0;02.07.2021 14:00
3314.0;0.0;3076.0;238.0;238.0;02.07.2021 15:00
3265.0;4.0;2944.0;325.0;321.0;02.07.2021 16:00
3136.0;0.0;2601.0;535.0;535.0;02.07.2021 17:00
1729.0;20.0;1386.0;363.0;343.0;02.07.2021 18:00
644.0;4.0;449.0;199.0;195.0;02.07.2021 19:00
128.0;41.0;16.0;153.0;112.0;02.07.2021 20:00
0.0;164.0;0.0;164.0;0.0;02.07.2021 21:00
;215.0;0.0;215.0;0.0;02.07.2021 22:00
0.0;231.0;0.0;231.0;0.0;02.07.2021 23:00
;184.0;0.0;184.0;0.0;03.07.2021 00:00
;134.0;0.0;134.0;0.0;03.07.2021 01:00
;147.0;0.0;147.0;0.0;03.07.2021 02:00
;154.0;0.0;154.0;0.0;03.07.2021 03:00
;144.0;0.0;144.0;0.0;03.07.2021 04:00
0.0;147.0;0.0;147.0;0.0;03.07.2021 05:00
145.0;31.0;43.0;133.0;102.0;03.07.2021 06:00
356.0;2.0;196.0;162.0;160.0;03.07.2021 07:00
1174.0;1.0;940.0;235.0;234.0;03.07.2021 08:00
2501.0;3.0;1585.0;919.0;916.0;03.07.2021 09:00
3568.0;0.0;2531.0;1037.0;1037.0;03.07.2021 10:00
4814.0;0.0;4051.0;763.0;763.0;03.07.2021 11:00
5223.0;0.0;4819.0;404.0;404.0;03.07.2021 12:00
5150.0;0.0;4839.0;311.0;311.0;03.07.2021 13:00
5063.0;0.0;4829.0;234.0;234.0;03.07.2021 14:00
3914.0;0.0;3682.0;232.0;232.0;03.07.2021 15:00
2250.0;0.0;2065.0;185.0;185.0;03.07.2021 16:00
1043.0;0.0;884.0;159.0;159.0;03.07.2021 17:00
485.0;1.0;346.0;140.0;139.0;03.07.2021 18:00
261.0;19.0;126.0;154.0;135.0;03.07.2021 19:00
16.0;129.0;0.0;145.0;16.0;03.07.2021 20:00
0.0;158.0;0.0;158.0;0.0;03.07.2021 21:00
;156.0;0.0;156.0;0.0;03.07.2021 22:00
0.0;155.0;0.0;155.0;0.0;03.07.2021 23:00
;156.0;0.0;156.0;0.0;04.07.2021 00:00
;154.0;0.0;154.0;0.0;04.07.2021 01:00
;142.0;0.0;142.0;0.0;04.07.2021 02:00
;142.0;0.0;142.0;0.0;04.07.2021 03:00
;137.0;0.0;137.0;0.0;04.07.2021 04:00
0.0;169.0;0.0;169.0;0.0;04.07.2021 05:00
236.0;19.0;122.0;133.0;114.0;04.07.2021 06:00
422.0;3.0;265.0;160.0;157.0;04.07.2021 07:00
1153.0;0.0;993.0;160.0;160.0;04.07.2021 08:00
1900.0;0.0;1715.0;185.0;185.0;04.07.2021 09:00
3617.0;0.0;3420.0;197.0;197.0;04.07.2021 10:00
2696.0;0.0;2496.0;200.0;200.0;04.07.2021 11:00
2588.0;0.0;2383.0;205.0;205.0;04.07.2021 12:00
1505.0;0.0;1347.0;158.0;158.0;04.07.2021 13:00
2035.0;0.0;1832.0;203.0;203.0;04.07.2021 14:00
2499.0;0.0;2302.0;197.0;197.0;04.07.2021 15:00
1993.0;0.0;1811.0;182.0;182.0;04.07.2021 16:00
1643.0;1.0;1473.0;171.0;170.0;04.07.2021 17:00
903.0;0.0;748.0;155.0;155.0;04.07.2021 18:00
297.0;1.0;155.0;143.0;142.0;04.07.2021 19:00
126.0;85.0;35.0;176.0;91.0;04.07.2021 20:00
0.0;223.0;0.0;223.0;0.0;04.07.2021 21:00
;245.0;0.0;245.0;0.0;04.07.2021 22:00
0.0;231.0;0.0;231.0;0.0;04.07.2021 23:00
;151.0;0.0;151.0;0.0;05.07.2021 00:00
;156.0;0.0;156.0;0.0;05.07.2021 01:00
;146.0;0.0;146.0;0.0;05.07.2021 02:00
;139.0;0.0;139.0;0.0;05.07.2021 03:00
;124.0;0.0;124.0;0.0;05.07.2021 04:00
2.0;175.0;0.0;177.0;2.0;05.07.2021 05:00
161.0;42.0;32.0;171.0;129.0;05.07.2021 06:00
497.0;59.0;272.0;284.0;225.0;05.07.2021 07:00
539.0;0.0;349.0;190.0;190.0;05.07.2021 08:00
1190.0;0.0;972.0;218.0;218.0;05.07.2021 09:00
1636.0;6.0;1349.0;293.0;287.0;05.07.2021 10:00
1390.0;0.0;1163.0;227.0;227.0;05.07.2021 11:00
1313.0;0.0;1102.0;211.0;211.0;05.07.2021 12:00
1657.0;0.0;1425.0;232.0;232.0;05.07.2021 13:00
1089.0;0.0;932.0;157.0;157.0;05.07.2021 14:00
1846.0;1.0;1651.0;196.0;195.0;05.07.2021 15:00
2375.0;0.0;1901.0;474.0;474.0;05.07.2021 16:00
1785.0;0.0;1534.0;251.0;251.0;05.07.2021 17:00
1653.0;0.0;1411.0;242.0;242.0;05.07.2021 18:00
656.0;10.0;438.0;228.0;218.0;05.07.2021 19:00
210.0;39.0;56.0;193.0;154.0;05.07.2021 20:00
0.0;217.0;0.0;217.0;0.0;05.07.2021 21:00
;292.0;0.0;292.0;0.0;05.07.2021 22:00
0.0;222.0;0.0;222.0;0.0;05.07.2021 23:00
;145.0;0.0;145.0;0.0;06.07.2021 00:00
;139.0;0.0;139.0;0.0;06.07.2021 01:00
;146.0;0.0;146.0;0.0;06.07.2021 02:00
;142.0;0.0;142.0;0.0;06.07.2021 03:00
;132.0;0.0;132.0;0.0;06.07.2021 04:00
8.0;157.0;0.0;165.0;8.0;06.07.2021 05:00
166.0;23.0;56.0;133.0;110.0;06.07.2021 06:00
343.0;107.0;161.0;289.0;182.0;06.07.2021 07:00
979.0;1.0;774.0;206.0;205.0;06.07.2021 08:00
2587.0;0.0;2324.0;263.0;263.0;06.07.2021 09:00
2414.0;0.0;2081.0;333.0;333.0;06.07.2021 10:00
1115.0;0.0;918.0;197.0;197.0;06.07.2021 11:00
2518.0;0.0;2258.0;260.0;260.0;06.07.2021 12:00
2402.0;0.0;2161.0;241.0;241.0;06.07.2021 13:00
1318.0;158.0;620.0;856.0;698.0;06.07.2021 14:00
1202.0;0.0;1000.0;202.0;202.0;06.07.2021 15:00
939.0;193.0;623.0;509.0;316.0;06.07.2021 16:00
459.0;162.0;224.0;397.0;235.0;06.07.2021 17:00
317.0;32.0;112.0;237.0;205.0;06.07.2021 18:00
160.0;76.0;31.0;205.0;129.0;06.07.2021 19:00
0.0;171.0;0.0;171.0;0.0;06.07.2021 20:00
;156.0;0.0;156.0;0.0;06.07.2021 21:00
0.0;193.0;0.0;193.0;0.0;06.07.2021 22:00
;244.0;0.0;244.0;0.0;06.07.2021 23:00
;155.0;0.0;155.0;0.0;07.07.2021 00:00
;135.0;0.0;135.0;0.0;07.07.2021 01:00
;142.0;0.0;142.0;0.0;07.07.2021 02:00
;147.0;0.0;147.0;0.0;07.07.2021 03:00
;142.0;0.0;142.0;0.0;07.07.2021 04:00
0.0;160.0;0.0;160.0;0.0;07.07.2021 05:00
0.0;151.0;0.0;151.0;0.0;07.07.2021 06:00
308.0;128.0;95.0;341.0;213.0;07.07.2021 07:00
391.0;4.0;136.0;259.0;255.0;07.07.2021 08:00
689.0;2.0;446.0;245.0;243.0;07.07.2021 09:00
1263.0;2.0;983.0;282.0;280.0;07.07.2021 10:00
1582.0;0.0;1336.0;246.0;246.0;07.07.2021 11:00
2292.0;0.0;2047.0;245.0;245.0;07.07.2021 12:00
3135.0;83.0;2331.0;887.0;804.0;07.07.2021 13:00
3096.0;0.0;2847.0;249.0;249.0;07.07.2021 14:00
4373.0;0.0;4133.0;240.0;240.0;07.07.2021 15:00
2655.0;0.0;2385.0;270.0;270.0;07.07.2021 16:00
2064.0;0.0;1880.0;184.0;184.0;07.07.2021 17:00
1152.0;0.0;998.0;154.0;154.0;07.07.2021 18:00
488.0;3.0;341.0;150.0;147.0;07.07.2021 19:00
92.0;61.0;8.0;145.0;84.0;07.07.2021 20:00
0.0;161.0;0.0;161.0;0.0;07.07.2021 21:00
;240.0;0.0;240.0;0.0;07.07.2021 22:00
0.0;214.0;0.0;214.0;0.0;07.07.2021 23:00
;146.0;0.0;146.0;0.0;08.07.2021 00:00
;140.0;0.0;140.0;0.0;08.07.2021 01:00
;146.0;0.0;146.0;0.0;08.07.2021 02:00
;158.0;0.0;158.0;0.0;08.07.2021 03:00
;137.0;0.0;137.0;0.0;08.07.2021 04:00
0.0;158.0;0.0;158.0;0.0;08.07.2021 05:00
83.0;518.0;7.0;594.0;76.0;08.07.2021 06:00
275.0;141.0;59.0;357.0;216.0;08.07.2021 07:00
418.0;7.0;198.0;227.0;220.0;08.07.2021 08:00
824.0;1.0;576.0;249.0;248.0;08.07.2021 09:00
1500.0;5.0;1146.0;359.0;354.0;08.07.2021 10:00
1433.0;0.0;1020.0;413.0;413.0;08.07.2021 11:00
