Consumption_A,Consumption_B,Consumption_C,Production_A,Production_B,Production_C,is_weekend,Date,Time
165.0,143.0,63.0,0.0,0.0,0,0,2021-06-18,4
152.0,168.0,87.0,0.0,0.0,0,0,2021-06-18,5
141.0,215.0,65.0,140.0,112.0,0,0,2021-06-18,6
258.0,364.0,129.0,338.0,270.0,0,0,2021-06-18,7
314.0,357.0,152.0,1094.0,875.0,0,0,2021-06-18,8
335.0,367.0,229.0,2326.0,1860.0,0,0,2021-06-18,9
355.0,289.0,277.0,3460.0,2768.0,0,0,2021-06-18,10
294.0,1318.0,160.0,4556.0,3644.0,0,0,2021-06-18,11
483.0,346.0,381.0,5133.0,4106.0,0,0,2021-06-18,12
876.0,781.0,503.0,5166.0,4132.0,0,0,2021-06-18,13
379.0,789.0,181.0,5066.0,4052.0,0,0,2021-06-18,14
354.0,934.0,177.0,4430.0,3544.0,0,0,2021-06-18,15
336.0,335.0,190.0,3628.0,2902.0,0,0,2021-06-18,16
562.0,282.0,156.0,2620.0,2096.0,0,0,2021-06-18,17
550.0,231.0,135.0,1556.0,1244.0,0,0,2021-06-18,18
221.0,182.0,163.0,161.0,128.0,0,0,2021-06-18,19
192.0,309.0,129.0,138.0,110.0,0,0,2021-06-18,20
258.0,313.0,131.0,0.0,0.0,0,0,2021-06-18,21
312.0,287.0,136.0,0.0,0.0,0,0,2021-06-18,22
248.0,328.0,116.0,0.0,0.0,0,0,2021-06-18,23
199.0,315.0,108.0,0.0,0.0,0,1,2021-06-19,0
143.0,151.0,77.0,0.0,0.0,0,1,2021-06-19,1
135.0,147.0,72.0,0.0,0.0,0,1,2021-06-19,2
174.0,148.0,78.0,0.0,0.0,0,1,2021-06-19,3
145.0,139.0,65.0,0.0,0.0,0,1,2021-06-19,4
167.0,174.0,92.0,0.0,0.0,0,1,2021-06-19,5
149.0,129.0,68.0,92.0,73.0,0,1,2021-06-19,6
149.0,131.0,69.0,385.0,308.0,0,1,2021-06-19,7
300.0,297.0,145.0,1126.0,900.0,0,1,2021-06-19,8
271.0,266.0,177.0,2386.0,1908.0,0,1,2021-06-19,9
238.0,327.0,337.0,3511.0,2808.0,0,1,2021-06-19,10
375.0,254.0,240.0,4466.0,3572.0,0,1,2021-06-19,11
315.0,414.0,170.0,5057.0,4045.0,0,1,2021-06-19,12
521.0,1474.0,373.0,5097.0,4077.0,0,1,2021-06-19,13
659.0,402.0,651.0,2690.0,2152.0,0,1,2021-06-19,14
924.0,290.0,260.0,4700.0,3760.0,0,1,2021-06-19,15
771.0,323.0,488.0,3791.0,3032.0,0,1,2021-06-19,16
357.0,262.0,575.0,2729.0,2183.0,0,1,2021-06-19,17
289.0,208.0,497.0,1512.0,1209.0,0,1,2021-06-19,18
240.0,236.0,179.0,625.0,500.0,0,1,2021-06-19,19
232.0,440.0,151.0,184.0,147.0,0,1,2021-06-19,20
288.0,559.0,173.0,0.0,0.0,0,1,2021-06-19,21
243.0,499.0,351.0,0.0,0.0,0,1,2021-06-19,22
323.0,357.0,285.0,0.0,0.0,0,1,2021-06-19,23
206.0,195.0,87.0,0.0,0.0,0,1,2021-06-20,0
138.0,164.0,86.0,0.0,0.0,0,1,2021-06-20,1
138.0,141.0,73.0,0.0,0.0,0,1,2021-06-20,2
179.0,148.0,67.0,0.0,0.0,0,1,2021-06-20,3
141.0,150.0,78.0,0.0,0.0,0,1,2021-06-20,4
160.0,154.0,84.0,0.0,0.0,0,1,2021-06-20,5
162.0,136.0,67.0,221.0,176.0,0,1,2021-06-20,6
147.0,150.0,77.0,487.0,389.0,0,1,2021-06-20,7
162.0,170.0,149.0,1173.0,938.0,0,1,2021-06-20,8
752.0,548.0,152.0,1440.0,1152.0,0,1,2021-06-20,9
1107.0,366.0,178.0,1407.0,1125.0,0,1,2021-06-20,10
987.0,277.0,158.0,1506.0,1204.0,0,1,2021-06-20,11
296.0,317.0,277.0,1739.0,1391.0,0,1,2021-06-20,12
1065.0,1160.0,280.0,4243.0,3394.0,0,1,2021-06-20,13
281.0,870.0,186.0,4680.0,3744.0,0,1,2021-06-20,14
287.0,954.0,163.0,4561.0,3648.0,0,1,2021-06-20,15
456.0,478.0,184.0,2304.0,1843.0,0,1,2021-06-20,16
303.0,300.0,136.0,826.0,660.0,0,1,2021-06-20,17
276.0,281.0,151.0,491.0,392.0,0,1,2021-06-20,18
219.0,262.0,144.0,140.0,112.0,0,1,2021-06-20,19
294.0,303.0,126.0,0.0,0.0,0,1,2021-06-20,20
322.0,403.0,182.0,0.0,0.0,0,1,2021-06-20,21
344.0,467.0,284.0,0.0,0.0,0,1,2021-06-20,22
292.0,255.0,184.0,0.0,0.0,0,1,2021-06-20,23
151.0,200.0,113.0,0.0,0.0,0,0,2021-06-21,0
160.0,147.0,83.0,0.0,0.0,0,0,2021-06-21,1
171.0,176.0,70.0,0.0,0.0,0,0,2021-06-21,2
149.0,147.0,72.0,0.0,0.0,0,0,2021-06-21,3
149.0,144.0,86.0,0.0,0.0,0,0,2021-06-21,4
163.0,167.0,82.0,8.0,6.0,0,0,2021-06-21,5
179.0,206.0,153.0,151.0,120.0,0,0,2021-06-21,6
369.0,313.0,637.0,269.0,215.0,0,0,2021-06-21,7
292.0,371.0,206.0,1108.0,886.0,0,0,2021-06-21,8
335.0,227.0,154.0,2595.0,2076.0,0,0,2021-06-21,9
330.0,243.0,171.0,3563.0,2850.0,0,0,2021-06-21,10
385.0,224.0,229.0,4457.0,3565.0,0,0,2021-06-21,11
318.0,268.0,194.0,4103.0,3282.0,0,0,2021-06-21,12
587.0,352.0,210.0,4590.0,3672.0,0,0,2021-06-21,13
362.0,233.0,530.0,5130.0,4104.0,0,0,2021-06-21,14
422.0,288.0,204.0,4645.0,3716.0,0,0,2021-06-21,15
415.0,208.0,195.0,3807.0,3045.0,0,0,2021-06-21,16
364.0,169.0,150.0,3107.0,2485.0,0,0,2021-06-21,17
335.0,148.0,105.0,1473.0,1178.0,0,0,2021-06-21,18
229.0,172.0,100.0,379.0,303.0,0,0,2021-06-21,19
260.0,210.0,132.0,1.0,0.0,0,0,2021-06-21,20
338.0,268.0,164.0,0.0,0.0,0,0,2021-06-21,21
351.0,295.0,135.0,0.0,0.0,0,0,2021-06-21,22
198.0,276.0,144.0,0.0,0.0,0,0,2021-06-21,23
132.0,185.0,86.0,0.0,0.0,0,0,2021-06-22,0
170.0,159.0,72.0,0.0,0.0,0,0,2021-06-22,1
173.0,172.0,71.0,0.0,0.0,0,0,2021-06-22,2
152.0,144.0,86.0,0.0,0.0,0,0,2021-06-22,3
145.0,133.0,63.0,0.0,0.0,0,0,2021-06-22,4
165.0,188.0,79.0,0.0,0.0,0,0,2021-06-22,5
154.0,157.0,64.0,134.0,107.0,0,0,2021-06-22,6
263.0,327.0,148.0,315.0,252.0,0,0,2021-06-22,7
345.0,675.0,128.0,433.0,346.0,0,0,2021-06-22,8
367.0,390.0,141.0,833.0,666.0,0,0,2021-06-22,9
323.0,857.0,511.0,1079.0,863.0,0,0,2021-06-22,10
355.0,781.0,478.0,1099.0,879.0,0,0,2021-06-22,11
331.0,497.0,335.0,1593.0,1274.0,0,0,2021-06-22,12
390.0,947.0,630.0,1570.0,1256.0,0,0,2021-06-22,13
228.0,319.0,171.0,475.0,380.0,0,0,2021-06-22,14
289.0,356.0,150.0,2098.0,1678.0,0,0,2021-06-22,15
468.0,375.0,170.0,4226.0,3380.0,0,0,2021-06-22,16
288.0,220.0,143.0,2896.0,2316.0,0,0,2021-06-22,17
783.0,260.0,169.0,1791.0,1432.0,0,0,2021-06-22,18
969.0,356.0,114.0,588.0,470.0,0,0,2021-06-22,19
288.0,302.0,143.0,240.0,192.0,0,0,2021-06-22,20
343.0,336.0,172.0,0.0,0.0,0,0,2021-06-22,21
374.0,333.0,130.0,0.0,0.0,0,0,2021-06-22,22
335.0,340.0,109.0,0.0,0.0,0,0,2021-06-22,23
185.0,132.0,113.0,0.0,0.0,0,0,2021-06-23,0
159.0,170.0,88.0,0.0,0.0,0,0,2021-06-23,1
172.0,173.0,79.0,0.0,0.0,0,0,2021-06-23,2
144.0,152.0,80.0,0.0,0.0,0,0,2021-06-23,3
133.0,145.0,62.0,0.0,0.0,0,0,2021-06-23,4
188.0,165.0,91.0,0.0,0.0,0,0,2021-06-23,5
157.0,154.0,66.0,132.0,105.0,0,0,2021-06-23,6
327.0,263.0,147.0,644.0,515.0,0,0,2021-06-23,7
675.0,345.0,147.0,1092.0,873.0,0,0,2021-06-23,8
390.0,367.0,365.0,1819.0,1455.0,0,0,2021-06-23,9
857.0,323.0,473.0,3034.0,2427.0,0,0,2021-06-23,10
781.0,355.0,195.0,3869.0,3095.0,0,0,2021-06-23,11
497.0,331.0,169.0,4462.0,3569.0,0,0,2021-06-23,12
947.0,390.0,591.0,4684.0,3747.0,0,0,2021-06-23,13
319.0,228.0,559.0,2171.0,1736.0,0,0,2021-06-23,14
356.0,289.0,216.0,492.0,393.0,0,0,2021-06-23,15
375.0,468.0,202.0,1378.0,1102.0,0,0,2021-06-23,16
220.0,288.0,163.0,411.0,328.0,0,0,2021-06-23,17
260.0,783.0,129.0,1.0,0.0,0,0,2021-06-23,18
356.0,969.0,114.0,0.0,0.0,0,0,2021-06-23,19
302.0,288.0,260.0,22.0,17.0,0,0,2021-06-23,20
336.0,343.0,408.0,0.0,0.0,0,0,2021-06-23,21
333.0,374.0,171.0,0.0,0.0,0,0,2021-06-23,22
340.0,335.0,152.0,0.0,0.0,0,0,2021-06-23,23
238.0,198.0,100.0,0.0,0.0,0,0,2021-06-24,0
168.0,146.0,73.0,0.0,0.0,0,0,2021-06-24,1
147.0,146.0,88.0,0.0,0.0,0,0,2021-06-24,2
193.0,140.0,73.0,0.0,0.0,0,0,2021-06-24,3
143.0,145.0,72.0,0.0,0.0,0,0,2021-06-24,4
168.0,172.0,83.0,0.0,0.0,0,0,2021-06-24,5
215.0,121.0,103.0,109.0,87.0,0,0,2021-06-24,6
364.0,159.0,156.0,431.0,344.0,0,0,2021-06-24,7
357.0,258.0,185.0,891.0,712.0,0,0,2021-06-24,8
367.0,356.0,113.0,1912.0,1529.0,0,0,2021-06-24,9
289.0,370.0,121.0,1488.0,1190.0,0,0,2021-06-24,10
1318.0,289.0,112.0,3542.0,2833.0,0,0,2021-06-24,11
346.0,266.0,134.0,3653.0,2922.0,0,0,2021-06-24,12
781.0,776.0,176.0,3208.0,2566.0,0,0,2021-06-24,13
789.0,437.0,116.0,1081.0,864.0,0,0,2021-06-24,14
934.0,908.0,144.0,2077.0,1661.0,0,0,2021-06-24,15
335.0,802.0,104.0,1015.0,812.0,0,0,2021-06-24,16
282.0,468.0,84.0,2009.0,1607.0,0,0,2021-06-24,17
231.0,246.0,74.0,1776.0,1420.0,0,0,2021-06-24,18
182.0,270.0,86.0,894.0,715.0,0,0,2021-06-24,19
309.0,269.0,105.0,275.0,220.0,0,0,2021-06-24,20
313.0,370.0,134.0,0.0,0.0,0,0,2021-06-24,21
287.0,313.0,147.0,0.0,0.0,0,0,2021-06-24,22
328.0,313.0,138.0,0.0,0.0,0,0,2021-06-24,23
220.0,361.0,114.0,0.0,0.0,0,0,2021-06-25,0
166.0,152.0,73.0,0.0,0.0,0,0,2021-06-25,1
165.0,161.0,68.0,0.0,0.0,0,0,2021-06-25,2
166.0,133.0,87.0,0.0,0.0,0,0,2021-06-25,3
143.0,138.0,64.0,0.0,0.0,0,0,2021-06-25,4
207.0,187.0,83.0,0.0,0.0,0,0,2021-06-25,5
150.0,125.0,78.0,21.0,16.0,0,0,2021-06-25,6
344.0,275.0,145.0,253.0,202.0,0,0,2021-06-25,7
292.0,419.0,400.0,726.0,580.0,0,0,2021-06-25,8
304.0,626.0,370.0,1262.0,1009.0,0,0,2021-06-25,9
251.0,649.0,136.0,1141.0,912.0,0,0,2021-06-25,10
214.0,864.0,135.0,412.0,329.0,0,0,2021-06-25,11
367.0,979.0,162.0,1414.0,1131.0,0,0,2021-06-25,12
901.0,281.0,236.0,3921.0,3136.0,0,0,2021-06-25,13
442.0,328.0,170.0,4037.0,3229.0,0,0,2021-06-25,14
348.0,282.0,129.0,2477.0,1981.0,0,0,2021-06-25,15
359.0,383.0,124.0,2884.0,2307.0,0,0,2021-06-25,16
301.0,523.0,179.0,2330.0,1864.0,0,0,2021-06-25,17
285.0,1330.0,209.0,1173.0,938.0,0,0,2021-06-25,18
332.0,254.0,158.0,679.0,543.0,0,0,2021-06-25,19
234.0,331.0,156.0,215.0,172.0,0,0,2021-06-25,20
276.0,333.0,121.0,4.0,3.0,0,0,2021-06-25,21
369.0,335.0,141.0,0.0,0.0,0,0,2021-06-25,22
254.0,259.0,168.0,0.0,0.0,0,0,2021-06-25,23
175.0,217.0,103.0,0.0,0.0,0,1,2021-06-26,0
173.0,154.0,69.0,0.0,0.0,0,1,2021-06-26,1
147.0,145.0,69.0,0.0,0.0,0,1,2021-06-26,2
135.0,156.0,89.0,0.0,0.0,0,1,2021-06-26,3
156.0,131.0,70.0,0.0,0.0,0,1,2021-06-26,4
168.0,185.0,80.0,0.0,0.0,0,1,2021-06-26,5
134.0,136.0,81.0,115.0,92.0,0,1,2021-06-26,6
154.0,139.0,73.0,543.0,434.0,0,1,2021-06-26,7
299.0,291.0,81.0,1259.0,1007.0,0,1,2021-06-26,8
304.0,354.0,376.0,2352.0,1881.0,0,1,2021-06-26,9
357.0,674.0,553.0,3423.0,2738.0,0,1,2021-06-26,10
316.0,481.0,493.0,3851.0,3080.0,0,1,2021-06-26,11
555.0,340.0,148.0,2975.0,2380.0,0,1,2021-06-26,12
561.0,747.0,532.0,3874.0,3099.0,0,1,2021-06-26,13
372.0,1302.0,140.0,3974.0,3179.0,0,1,2021-06-26,14
326.0,521.0,143.0,3702.0,2961.0,0,1,2021-06-26,15
369.0,977.0,228.0,3824.0,3059.0,0,1,2021-06-26,16
272.0,1150.0,151.0,2199.0,1759.0,0,1,2021-06-26,17
302.0,994.0,138.0,1177.0,941.0,0,1,2021-06-26,18
288.0,358.0,109.0,435.0,348.0,0,1,2021-06-26,19
253.0,303.0,147.0,171.0,136.0,0,1,2021-06-26,20
364.0,347.0,161.0,0.0,0.0,0,1,2021-06-26,21
568.0,703.0,172.0,0.0,0.0,0,1,2021-06-26,22
369.0,571.0,146.0,0.0,0.0,0,1,2021-06-26,23
195.0,199.0,99.0,0.0,0.0,0,1,2021-06-27,0
164.0,143.0,71.0,0.0,0.0,0,1,2021-06-27,1
141.0,135.0,67.0,0.0,0.0,0,1,2021-06-27,2
148.0,174.0,87.0,0.0,0.0,0,1,2021-06-27,3
150.0,145.0,72.0,0.0,0.0,0,1,2021-06-27,4
154.0,167.0,83.0,0.0,0.0,0,1,2021-06-27,5
136.0,149.0,74.0,263.0,210.0,0,1,2021-06-27,6
150.0,149.0,74.0,501.0,400.0,0,1,2021-06-27,7
170.0,300.0,150.0,1233.0,986.0,0,1,2021-06-27,8
548.0,271.0,135.0,2226.0,1780.0,0,1,2021-06-27,9
366.0,238.0,119.0,3579.0,2863.0,0,1,2021-06-27,10
277.0,375.0,187.0,4456.0,3564.0,0,1,2021-06-27,11
317.0,315.0,157.0,4563.0,3650.0,0,1,2021-06-27,12
1160.0,521.0,260.0,5076.0,4060.0,0,1,2021-06-27,13
870.0,659.0,329.0,5255.0,4204.0,0,1,2021-06-27,14
954.0,924.0,462.0,4178.0,3342.0,0,1,2021-06-27,15
478.0,771.0,385.0,2573.0,2058.0,0,1,2021-06-27,16
300.0,357.0,178.0,1259.0,1007.0,0,1,2021-06-27,17
281.0,289.0,144.0,814.0,651.0,0,1,2021-06-27,18
262.0,240.0,120.0,227.0,181.0,0,1,2021-06-27,19
303.0,232.0,116.0,138.0,110.0,0,1,2021-06-27,20
403.0,288.0,144.0,0.0,0.0,0,1,2021-06-27,21
467.0,243.0,121.0,0.0,0.0,0,1,2021-06-27,22
255.0,323.0,161.0,0.0,0.0,0,1,2021-06-27,23
192.0,215.0,96.0,0.0,0.0,0,0,2021-06-28,0
150.0,154.0,85.0,0.0,0.0,0,0,2021-06-28,1
163.0,151.0,70.0,0.0,0.0,0,0,2021-06-28,2
150.0,149.0,89.0,0.0,0.0,0,0,2021-06-28,3
146.0,109.0,71.0,0.0,0.0,0,0,2021-06-28,4
179.0,177.0,78.0,2.0,1.0,0,0,2021-06-28,5
182.0,139.0,71.0,85.0,68.0,0,0,2021-06-28,6
262.0,314.0,150.0,391.0,312.0,0,0,2021-06-28,7
350.0,344.0,169.0,1258.0,1006.0,0,0,2021-06-28,8
396.0,467.0,178.0,2412.0,1929.0,0,0,2021-06-28,9
396.0,534.0,128.0,3311.0,2648.0,0,0,2021-06-28,10
335.0,668.0,192.0,4149.0,3319.0,0,0,2021-06-28,11
629.0,398.0,199.0,4860.0,3888.0,0,0,2021-06-28,12
1370.0,1054.0,582.0,4772.0,3817.0,0,0,2021-06-28,13
419.0,345.0,156.0,4738.0,3790.0,0,0,2021-06-28,14
355.0,296.0,107.0,4023.0,3218.0,0,0,2021-06-28,15
1193.0,354.0,134.0,3678.0,2942.0,0,0,2021-06-28,16
1343.0,348.0,217.0,930.0,744.0,0,0,2021-06-28,17
1235.0,370.0,285.0,143.0,114.0,0,0,2021-06-28,18
357.0,315.0,384.0,0.0,0.0,0,0,2021-06-28,19
528.0,300.0,185.0,0.0,0.0,0,0,2021-06-28,20
537.0,317.0,186.0,0.0,0.0,0,0,2021-06-28,21
309.0,240.0,302.0,0.0,0.0,0,0,2021-06-28,22
303.0,260.0,371.0,0.0,0.0,0,0,2021-06-28,23
175.0,169.0,87.0,0.0,0.0,0,0,2021-06-29,0
155.0,151.0,77.0,0.0,0.0,0,0,2021-06-29,1
151.0,151.0,75.0,0.0,0.0,0,0,2021-06-29,2
152.0,121.0,76.0,0.0,0.0,0,0,2021-06-29,3
134.0,165.0,67.0,0.0,0.0,0,0,2021-06-29,4
166.0,152.0,83.0,0.0,0.0,0,0,2021-06-29,5
208.0,141.0,104.0,72.0,57.0,0,0,2021-06-29,6
315.0,258.0,157.0,216.0,172.0,0,0,2021-06-29,7
336.0,314.0,168.0,826.0,660.0,0,0,2021-06-29,8
362.0,335.0,181.0,2271.0,1816.0,0,0,2021-06-29,9
312.0,355.0,156.0,2741.0,2192.0,0,0,2021-06-29,10
342.0,294.0,171.0,3330.0,2664.0,0,0,2021-06-29,11
310.0,483.0,155.0,3436.0,2748.0,0,0,2021-06-29,12
274.0,876.0,137.0,4393.0,3514.0,0,0,2021-06-29,13
243.0,379.0,121.0,2642.0,2113.0,0,0,2021-06-29,14
209.0,354.0,104.0,9.0,7.0,0,0,2021-06-29,15
753.0,336.0,376.0,0.0,0.0,0,0,2021-06-29,16
422.0,562.0,211.0,549.0,439.0,0,0,2021-06-29,17
455.0,550.0,227.0,1715.0,1372.0,0,0,2021-06-29,18
324.0,221.0,162.0,716.0,572.0,0,0,2021-06-29,19
258.0,192.0,129.0,182.0,145.0,0,0,2021-06-29,20
334.0,258.0,167.0,0.0,0.0,0,0,2021-06-29,21
406.0,312.0,203.0,0.0,0.0,0,0,2021-06-29,22
344.0,248.0,172.0,0.0,0.0,0,0,2021-06-29,23
200.0,157.0,107.0,0.0,0.0,0,0,2021-06-30,0
147.0,149.0,77.0,0.0,0.0,0,0,2021-06-30,1
176.0,167.0,75.0,0.0,0.0,0,0,2021-06-30,2
147.0,147.0,74.0,0.0,0.0,0,0,2021-06-30,3
144.0,139.0,54.0,0.0,0.0,0,0,2021-06-30,4
167.0,155.0,88.0,0.0,0.0,0,0,2021-06-30,5
206.0,119.0,69.0,29.0,23.0,0,0,2021-06-30,6
313.0,312.0,157.0,683.0,546.0,0,0,2021-06-30,7
371.0,254.0,172.0,1284.0,1027.0,0,0,2021-06-30,8
227.0,389.0,233.0,1681.0,1344.0,0,0,2021-06-30,9
243.0,351.0,267.0,1916.0,1532.0,0,0,2021-06-30,10
224.0,565.0,334.0,857.0,685.0,0,0,2021-06-30,11
268.0,620.0,199.0,3789.0,3031.0,0,0,2021-06-30,12
352.0,913.0,527.0,3857.0,3085.0,0,0,2021-06-30,13
233.0,354.0,172.0,2228.0,1782.0,0,0,2021-06-30,14
288.0,381.0,148.0,1659.0,1327.0,0,0,2021-06-30,15
208.0,411.0,177.0,3155.0,2524.0,0,0,2021-06-30,16
169.0,327.0,174.0,821.0,656.0,0,0,2021-06-30,17
148.0,216.0,185.0,676.0,540.0,0,0,2021-06-30,18
172.0,211.0,157.0,397.0,317.0,0,0,2021-06-30,19
210.0,236.0,150.0,33.0,26.0,0,0,2021-06-30,20
268.0,260.0,158.0,0.0,0.0,0,0,2021-06-30,21
295.0,384.0,120.0,0.0,0.0,0,0,2021-06-30,22
276.0,298.0,130.0,0.0,0.0,0,0,2021-06-30,23
144.0,141.0,74.0,0.0,0.0,0,0,2021-07-01,0
137.0,160.0,77.0,0.0,0.0,0,0,2021-07-01,1
144.0,143.0,82.0,0.0,0.0,0,0,2021-07-01,2
158.0,146.0,94.0,0.0,0.0,0,0,2021-07-01,3
146.0,124.0,72.0,0.0,0.0,0,0,2021-07-01,4
156.0,158.0,92.0,0.0,0.0,0,0,2021-07-01,5
169.0,190.0,72.0,45.0,36.0,0,0,2021-07-01,6
313.0,170.0,99.0,340.0,272.0,0,0,2021-07-01,7
200.0,306.0,145.0,231.0,184.0,0,0,2021-07-01,8
209.0,165.0,218.0,427.0,341.0,0,0,2021-07-01,9
268.0,297.0,166.0,1032.0,825.0,0,0,2021-07-01,10
291.0,297.0,148.0,780.0,624.0,0,0,2021-07-01,11
214.0,260.0,477.0,1018.0,814.0,0,0,2021-07-01,12
403.0,260.0,640.0,2001.0,1600.0,0,0,2021-07-01,13
281.0,676.0,200.0,2212.0,1769.0,0,0,2021-07-01,14
137.0,228.0,722.0,622.0,497.0,0,0,2021-07-01,15
180.0,296.0,246.0,877.0,701.0,0,0,2021-07-01,16
173.0,272.0,203.0,707.0,565.0,0,0,2021-07-01,17
459.0,223.0,148.0,1081.0,864.0,0,0,2021-07-01,18
296.0,195.0,123.0,493.0,394.0,0,0,2021-07-01,19
1066.0,271.0,72.0,80.0,64.0,0,0,2021-07-01,20
220.0,236.0,127.0,0.0,0.0,0,0,2021-07-01,21
338.0,439.0,153.0,0.0,0.0,0,0,2021-07-01,22
806.0,315.0,109.0,0.0,0.0,0,0,2021-07-01,23
304.0,159.0,72.0,0.0,0.0,0,0,2021-07-02,0
160.0,155.0,69.0,0.0,0.0,0,0,2021-07-02,1
152.0,147.0,73.0,0.0,0.0,0,0,2021-07-02,2
135.0,147.0,71.0,0.0,0.0,0,0,2021-07-02,3
138.0,141.0,66.0,0.0,0.0,0,0,2021-07-02,4
175.0,184.0,82.0,0.0,0.0,0,0,2021-07-02,5
136.0,153.0,66.0,123.0,98.0,0,0,2021-07-02,6
152.0,284.0,144.0,511.0,408.0,0,0,2021-07-02,7
314.0,326.0,103.0,1005.0,804.0,0,0,2021-07-02,8
807.0,305.0,131.0,2531.0,2024.0,0,0,2021-07-02,9
266.0,307.0,166.0,3401.0,2720.0,0,0,2021-07-02,10
253.0,442.0,98.0,4271.0,3416.0,0,0,2021-07-02,11
229.0,369.0,130.0,4184.0,3347.0,0,0,2021-07-02,12
624.0,934.0,120.0,4099.0,3279.0,0,0,2021-07-02,13
1139.0,566.0,428.0,4540.0,3632.0,0,0,2021-07-02,14
238.0,373.0,101.0,3314.0,2651.0,0,0,2021-07-02,15
325.0,369.0,254.0,3265.0,2612.0,0,0,2021-07-02,16
535.0,296.0,198.0,3136.0,2508.0,0,0,2021-07-02,17
363.0,319.0,118.0,1729.0,1383.0,0,0,2021-07-02,18
199.0,245.0,102.0,644.0,515.0,0,0,2021-07-02,19
153.0,186.0,85.0,128.0,102.0,0,0,2021-07-02,20
164.0,245.0,78.0,0.0,0.0,0,0,2021-07-02,21
215.0,259.0,96.0,0.0,0.0,0,0,2021-07-02,22
231.0,289.0,122.0,0.0,0.0,0,0,2021-07-02,23
184.0,142.0,70.0,0.0,0.0,0,1,2021-07-03,0
134.0,142.0,68.0,0.0,0.0,0,1,2021-07-03,1
147.0,174.0,67.0,0.0,0.0,0,1,2021-07-03,2
154.0,157.0,84.0,0.0,0.0,0,1,2021-07-03,3
144.0,145.0,64.0,0.0,0.0,0,1,2021-07-03,4
147.0,186.0,99.0,0.0,0.0,0,1,2021-07-03,5
133.0,132.0,62.0,145.0,116.0,0,1,2021-07-03,6
162.0,152.0,67.0,356.0,284.0,0,1,2021-07-03,7
235.0,508.0,131.0,1174.0,939.0,0,1,2021-07-03,8
919.0,252.0,116.0,2501.0,2000.0,0,1,2021-07-03,9
1037.0,271.0,134.0,3568.0,2854.0,0,1,2021-07-03,10
763.0,432.0,145.0,4814.0,3851.0,0,1,2021-07-03,11
404.0,353.0,348.0,5223.0,4178.0,0,1,2021-07-03,12
311.0,810.0,408.0,5150.0,4120.0,0,1,2021-07-03,13
234.0,506.0,579.0,5063.0,4050.0,0,1,2021-07-03,14
232.0,268.0,180.0,3914.0,3131.0,0,1,2021-07-03,15
185.0,366.0,449.0,2250.0,1800.0,0,1,2021-07-03,16
159.0,280.0,604.0,1043.0,834.0,0,1,2021-07-03,17
140.0,262.0,227.0,485.0,388.0,0,1,2021-07-03,18
154.0,231.0,119.0,261.0,208.0,0,1,2021-07-03,19
145.0,244.0,103.0,16.0,12.0,0,1,2021-07-03,20
158.0,459.0,162.0,0.0,0.0,0,1,2021-07-03,21
156.0,395.0,203.0,0.0,0.0,0,1,2021-07-03,22
155.0,186.0,128.0,0.0,0.0,0,1,2021-07-03,23
156.0,141.0,92.0,0.0,0.0,0,1,2021-07-04,0
154.0,154.0,67.0,0.0,0.0,0,1,2021-07-04,1
142.0,154.0,73.0,0.0,0.0,0,1,2021-07-04,2
142.0,148.0,77.0,0.0,0.0,0,1,2021-07-04,3
137.0,121.0,72.0,0.0,0.0,0,1,2021-07-04,4
169.0,164.0,73.0,0.0,0.0,0,1,2021-07-04,5
133.0,140.0,66.0,236.0,188.0,0,1,2021-07-04,6
160.0,118.0,81.0,422.0,337.0,0,1,2021-07-04,7
160.0,312.0,117.0,1153.0,922.0,0,1,2021-07-04,8
185.0,190.0,459.0,1900.0,1520.0,0,1,2021-07-04,9
197.0,198.0,518.0,3617.0,2893.0,0,1,2021-07-04,10
200.0,197.0,381.0,2696.0,2156.0,0,1,2021-07-04,11
205.0,213.0,202.0,2588.0,2070.0,0,1,2021-07-04,12
158.0,205.0,155.0,1505.0,1204.0,0,1,2021-07-04,13
203.0,197.0,117.0,2035.0,1628.0,0,1,2021-07-04,14
197.0,190.0,116.0,2499.0,1999.0,0,1,2021-07-04,15
182.0,185.0,92.0,1993.0,1594.0,0,1,2021-07-04,16
171.0,201.0,79.0,1643.0,1314.0,0,1,2021-07-04,17
155.0,382.0,70.0,903.0,722.0,0,1,2021-07-04,18
143.0,224.0,77.0,297.0,237.0,0,1,2021-07-04,19
176.0,212.0,72.0,126.0,100.0,0,1,2021-07-04,20
223.0,229.0,79.0,0.0,0.0,0,1,2021-07-04,21
245.0,234.0,78.0,0.0,0.0,0,1,2021-07-04,22
231.0,202.0,77.0,0.0,0.0,0,1,2021-07-04,23
151.0,148.0,83.0,0.0,0.0,0,0,2021-07-05,0
156.0,155.0,71.0,0.0,0.0,0,0,2021-07-05,1
146.0,165.0,81.0,0.0,0.0,0,0,2021-07-05,2
139.0,188.0,71.0,0.0,0.0,0,0,2021-07-05,3
124.0,144.0,67.0,0.0,0.0,0,0,2021-07-05,4
177.0,185.0,97.0,2.0,1.0,0,0,2021-07-05,5
171.0,144.0,72.0,161.0,128.0,0,0,2021-07-05,6
284.0,198.0,138.0,497.0,397.0,0,0,2021-07-05,7
190.0,291.0,113.0,539.0,431.0,0,0,2021-07-05,8
